date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:21:05	1477/1477	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/fit/c/96/96/1*sHhtYhaCe2Uc3IU0IgKwIQ.png	E:/Downliadssite/ElonMusk/miro.medium.com/fit/c/96/96/1_sHhtYhaCe2Uc3IU0IgKwIQ.png	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:07	206073/206073	---MCZ	200	added ('OK')	text/html	etag:W/%22324f9-St+52Hr+RmmVZEoFmv2rJvsemCQ%22	https://policy.medium.com/medium-privacy-policy-f03bf92035c9?source=post_page-----f03bf92035c9--------------------------------	E:/Downliadssite/ElonMusk/policy.medium.com/medium-privacy-policy-f03bf92035c97fe2.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:07	8127/8127	---MCZ	403	error ('Forbidden')	text/html	date:Thu,%2018%20Mar%202021%2013:21:08%20GMT	https://help.medium.com/hc/en-us/articles/360052305234	E:/Downliadssite/ElonMusk/help.medium.com/hc/en-us/articles/360052305234.50.delayed	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:08	2312/2312	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/max/60/1*Sv_3okDjNcWmgWLN5AIOyQ.png?q=20	E:/Downliadssite/ElonMusk/miro.medium.com/max/60/1_Sv_3okDjNcWmgWLN5AIOyQ6203.png	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:08	52618/52618	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/max/1292/1*Sv_3okDjNcWmgWLN5AIOyQ.png	E:/Downliadssite/ElonMusk/miro.medium.com/max/1292/1_Sv_3okDjNcWmgWLN5AIOyQ.png	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:08	8086/8086	---MCZ	403	error ('Forbidden')	text/html	date:Thu,%2018%20Mar%202021%2013:21:09%20GMT	https://help.medium.com/hc/en-us/requests/new	E:/Downliadssite/ElonMusk/help.medium.com/hc/en-us/requests/new.53.delayed	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:09	2406/2406	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/fit/c/160/160/1*sHhtYhaCe2Uc3IU0IgKwIQ.png	E:/Downliadssite/ElonMusk/miro.medium.com/fit/c/160/160/1_sHhtYhaCe2Uc3IU0IgKwIQ.png	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:09	2933/2933	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/fit/c/160/160/1*vBt1UiqgcNkimnXaq_UKdA.png	E:/Downliadssite/ElonMusk/miro.medium.com/fit/c/160/160/1_vBt1UiqgcNkimnXaq_UKdA.png	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:09	1025/1025	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/fit/c/80/80/1*sHhtYhaCe2Uc3IU0IgKwIQ.png	E:/Downliadssite/ElonMusk/miro.medium.com/fit/c/80/80/1_sHhtYhaCe2Uc3IU0IgKwIQ.png	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:09	1302/1302	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/fit/c/80/80/1*vBt1UiqgcNkimnXaq_UKdA.png	E:/Downliadssite/ElonMusk/miro.medium.com/fit/c/80/80/1_vBt1UiqgcNkimnXaq_UKdA.png	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:11	154998/154998	---MCZ	200	added ('OK')	text/html	etag:W/%2225d76-36XIkxewr9X4AO0DZq9ImgBtRyQ%22	https://blog.medium.com/medium-the-diversity-report-503dd91c2edd?source=post_internal_links---------0----------------------------	E:/Downliadssite/ElonMusk/blog.medium.com/medium-the-diversity-report-503dd91c2edddeea.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:12	1881/1881	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/max/60/1*N-u0fshAxKzms88RzWfGaw.png?q=20	E:/Downliadssite/ElonMusk/miro.medium.com/max/60/1_N-u0fshAxKzms88RzWfGaw6203.png	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:12	13258/13258	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/fit/c/140/140/1*N-u0fshAxKzms88RzWfGaw.png	E:/Downliadssite/ElonMusk/miro.medium.com/fit/c/140/140/1_N-u0fshAxKzms88RzWfGaw.png	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:12	743/743	---M--	200	added ('OK')	image/jpeg	etag:%2216.3%22	https://miro.medium.com/max/60/1*DOkMZGpaJItaW3W1oa_Daw.jpeg?q=20	E:/Downliadssite/ElonMusk/miro.medium.com/max/60/1_DOkMZGpaJItaW3W1oa_Daw6203.jpg	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:13	2773/2773	---M--	200	added ('OK')	image/jpeg	etag:%2216.3%22	https://miro.medium.com/fit/c/140/140/1*DOkMZGpaJItaW3W1oa_Daw.jpeg	E:/Downliadssite/ElonMusk/miro.medium.com/fit/c/140/140/1_DOkMZGpaJItaW3W1oa_Daw.jpg	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:13	209306/209306	---MCZ	200	added ('OK')	text/html	etag:W/%223319a-4BdHBR1Fc/9I/KS8rjEuUOzEmNM%22	https://blog.medium.com/?source=post_internal_links---------0----------------------------	E:/Downliadssite/ElonMusk/blog.medium.com/indexdeea.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:14	176601/176601	---MCZ	200	added ('OK')	text/html	etag:W/%222b1d9-JZI07ypWhCwf2xQbjBCbjpncxuw%22	https://gen.medium.com/substack-is-not-a-neutral-platform-8fc5bdf8e5f2?source=post_internal_links---------2----------------------------	E:/Downliadssite/ElonMusk/gen.medium.com/substack-is-not-a-neutral-platform-8fc5bdf8e5f2ade6.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:15	889/889	---M--	200	added ('OK')	image/jpeg	etag:%2216.3%22	https://miro.medium.com/max/60/1*V5XvGwtqUb9yEQVezjN96g.jpeg?q=20	E:/Downliadssite/ElonMusk/miro.medium.com/max/60/1_V5XvGwtqUb9yEQVezjN96g6203.jpg	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:15	231235/231235	---MCZ	200	added ('OK')	text/html	etag:W/%2238743-AZNHzSk10heOhR14s8mdbk+fgXQ%22	https://kayla-lee.medium.com/?source=post_internal_links---------1----------------------------	E:/Downliadssite/ElonMusk/kayla-lee.medium.com/index0338.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:16	9046/9046	---M--	200	added ('OK')	image/jpeg	etag:%2216.3%22	https://miro.medium.com/focal/140/140/50/50/1*V5XvGwtqUb9yEQVezjN96g.jpeg	E:/Downliadssite/ElonMusk/miro.medium.com/focal/140/140/50/50/1_V5XvGwtqUb9yEQVezjN96g.jpg	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:16	1028/1028	---M--	200	added ('OK')	image/jpeg	etag:%2216.3%22	https://miro.medium.com/max/60/1*Vw1h3VM834FNwwTrc-SFnQ.jpeg?q=20	E:/Downliadssite/ElonMusk/miro.medium.com/max/60/1_Vw1h3VM834FNwwTrc-SFnQ6203.jpg	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:17	15593/15593	---M--	200	added ('OK')	image/jpeg	etag:%2216.3%22	https://miro.medium.com/fit/c/140/140/1*Vw1h3VM834FNwwTrc-SFnQ.jpeg	E:/Downliadssite/ElonMusk/miro.medium.com/fit/c/140/140/1_Vw1h3VM834FNwwTrc-SFnQ.jpg	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:17	231898/231898	---MCZ	200	added ('OK')	text/html	etag:W/%22389da-p/qzCm/Cyyr/U0M8O4W/s29w55w%22	https://gen.medium.com/?source=post_internal_links---------2----------------------------	E:/Downliadssite/ElonMusk/gen.medium.com/indexade6.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:18	215968/215968	---MCZ	200	added ('OK')	text/html	etag:W/%2234ba0-b0rg+nrK2tiRSMkxLYuqCwqHPmo%22	https://josephmavericks.medium.com/?source=post_internal_links---------3----------------------------	E:/Downliadssite/ElonMusk/josephmavericks.medium.com/index8ca0.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:19	132924/132924	---MCZ	200	added ('OK')	text/html	etag:W/%222073c-W6WvAC2GliskzLwNc1vMhiHpmo0%22	https://blog.medium.com/how-medium-works-with-writers-4c7844560887?source=post_internal_links---------4----------------------------	E:/Downliadssite/ElonMusk/blog.medium.com/how-medium-works-with-writers-4c7844560887ae79.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:19	1578/1578	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/max/60/1*gvvd_S-f0zUjYkpA5CvRZA.png?q=20	E:/Downliadssite/ElonMusk/miro.medium.com/max/60/1_gvvd_S-f0zUjYkpA5CvRZA6203.png	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:20	15460/15460	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/fit/c/140/140/1*gvvd_S-f0zUjYkpA5CvRZA.png	E:/Downliadssite/ElonMusk/miro.medium.com/fit/c/140/140/1_gvvd_S-f0zUjYkpA5CvRZA.png	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:20	998/998	---M--	200	added ('OK')	image/jpeg	etag:%2216.3%22	https://miro.medium.com/max/60/1*pWXcDcBTwNQUVkENzhBVUg.jpeg?q=20	E:/Downliadssite/ElonMusk/miro.medium.com/max/60/1_pWXcDcBTwNQUVkENzhBVUg6203.jpg	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:21	7713/7713	---M--	200	added ('OK')	image/jpeg	etag:%2216.3%22	https://miro.medium.com/fit/c/140/140/1*pWXcDcBTwNQUVkENzhBVUg.jpeg	E:/Downliadssite/ElonMusk/miro.medium.com/fit/c/140/140/1_pWXcDcBTwNQUVkENzhBVUg.jpg	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:22	209306/209306	---MCZ	200	added ('OK')	text/html	etag:W/%223319a-JND50EFafhUUFOVuOSfhAQUpHm0%22	https://blog.medium.com/?source=post_internal_links---------4----------------------------	E:/Downliadssite/ElonMusk/blog.medium.com/indexae79.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:22	202942/202942	---MCZ	200	added ('OK')	text/html	etag:W/%22318be-cK4k97qbXacTrhX1h4xDgtmpRHA%22	https://siobhan.medium.com/?source=post_internal_links---------4----------------------------	E:/Downliadssite/ElonMusk/siobhan.medium.com/indexae79.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:22	212745/212745	---MCZ	200	added ('OK')	text/html	etag:W/%2233f09-6rHE3A63Cc6mx0A0mSbaATXdt4U%22	https://adriandrew.medium.com/?source=post_internal_links---------5----------------------------	E:/Downliadssite/ElonMusk/adriandrew.medium.com/index4af4.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:24	148323/148323	---MCZ	200	added ('OK')	text/html	etag:W/%2224363-nSk7sEdtfG7LkiXdPlmgh12KsR4%22	https://blog.medium.com/tips-and-tricks-for-medium-writers-1d79498101c3?source=post_internal_links---------6----------------------------	E:/Downliadssite/ElonMusk/blog.medium.com/tips-and-tricks-for-medium-writers-1d79498101c33db5.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:24	3059/3059	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/max/60/1*hn4v1tCaJy7cWMyb0bpNpQ.png?q=20	E:/Downliadssite/ElonMusk/miro.medium.com/max/60/1_hn4v1tCaJy7cWMyb0bpNpQ6203.png	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:25	39362/39362	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/fit/c/140/140/1*hn4v1tCaJy7cWMyb0bpNpQ.png	E:/Downliadssite/ElonMusk/miro.medium.com/fit/c/140/140/1_hn4v1tCaJy7cWMyb0bpNpQ.png	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:26	209306/209306	---MCZ	200	added ('OK')	text/html	etag:W/%223319a-djw/Ji/ZH084YH5STPj52FtBWww%22	https://blog.medium.com/?source=post_internal_links---------6----------------------------	E:/Downliadssite/ElonMusk/blog.medium.com/index3db5.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:26	139294/139294	---MCZ	200	added ('OK')	text/html	etag:W/%222201e-RAcVkxXl9fSjtIDFbT8jxJSk9ns%22	https://blog.medium.com/best-practices-for-writing-on-medium-386506ae62b9?source=post_internal_links---------7----------------------------	E:/Downliadssite/ElonMusk/blog.medium.com/best-practices-for-writing-on-medium-386506ae62b92651.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:26	1051/1051	---M--	200	added ('OK')	image/jpeg	etag:%2216.3%22	https://miro.medium.com/max/60/0*ozRdZLQQ3z86s5yL?q=20	E:/Downliadssite/ElonMusk/miro.medium.com/max/60/0_ozRdZLQQ3z86s5yL6203.jpg	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:27	11679/11679	---M--	200	added ('OK')	image/jpeg	etag:%2216.3%22	https://miro.medium.com/fit/c/140/140/0*ozRdZLQQ3z86s5yL	E:/Downliadssite/ElonMusk/miro.medium.com/fit/c/140/140/0_ozRdZLQQ3z86s5yL.jpg	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:28	8279/8279	---MCZ	403	error ('Forbidden')	text/html	date:Thu,%2018%20Mar%202021%2013:21:28%20GMT	https://help.medium.com/hc/en-us?source=post_page-----f03bf92035c9--------------------------------	E:/Downliadssite/ElonMusk/help.medium.com/hc/en-us.6d7fe2.delayed	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:28	209306/209306	---MCZ	200	added ('OK')	text/html	etag:W/%223319a-xkhZDdyxb1xCaVbKjVIXqtGgGMI%22	https://blog.medium.com/?source=post_internal_links---------7----------------------------	E:/Downliadssite/ElonMusk/blog.medium.com/index2651.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:28	202942/202942	---MCZ	200	added ('OK')	text/html	etag:W/%22318be-4fXJGZdi1qym5WTtTgXThBJls5E%22	https://siobhan.medium.com/?source=post_internal_links---------7----------------------------	E:/Downliadssite/ElonMusk/siobhan.medium.com/index2651.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Mar%202021%2013:21:28%20GMT	https://about.medium.com/creators/?source=post_page-----f03bf92035c9--------------------------------	E:/Downliadssite/ElonMusk/about.medium.com/creators/index7fe2.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:30	190325/190325	---MCZ	200	added ('OK')	text/html	etag:W/%222e775-SghtbdBCFvno5EeLV7iiKBL/smA%22	https://policy.medium.com/medium-terms-of-service-9db0094a1e0f?source=post_page-----f03bf92035c9--------------------------------	E:/Downliadssite/ElonMusk/policy.medium.com/medium-terms-of-service-9db0094a1e0f7fe2.html	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:30	9821/9821	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/max/270/1*Crl55Tm6yDNMoucPo1tvDg.png	E:/Downliadssite/ElonMusk/miro.medium.com/max/270/1_Crl55Tm6yDNMoucPo1tvDg.png	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:30	6839/6839	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/max/270/1*W_RAPQ62h0em559zluJLdQ.png	E:/Downliadssite/ElonMusk/miro.medium.com/max/270/1_W_RAPQ62h0em559zluJLdQ.png	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:31	56386/56386	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22dc42-dgHDknVluje4Kb+fbRVx1UWw5b0%22	https://policy.medium.com/uxdesign.cc	E:/Downliadssite/ElonMusk/policy.medium.com/uxdesign.cc	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:32	56391/56391	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22dc47-oRAkG9jucQjrDbzQJn8kIvdsuyA%22	https://policy.medium.com/psiloveyou.xyz	E:/Downliadssite/ElonMusk/policy.medium.com/psiloveyou.xyz	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:34	56406/56406	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22dc56-Ojgn3aY6qpkdvM5pzJK0snX2RRs%22	https://policy.medium.com/betterhumans.coach.me	E:/Downliadssite/ElonMusk/policy.medium.com/betterhumans.coach.me	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:34	7106/7106	---MCZ	200	added ('OK')	application/javascript	etag:W/%2229b64e6b6f829b64c613496fe61603eb%22	https://cdn-client.medium.com/lite/static/js/manifest.c79f4c7b.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/manifest.c79f4c7b.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:36	656260/656260	---MCZ	200	added ('OK')	application/javascript	etag:W/%222206c32de393fb216221f5d26ab6cb9e%22	https://cdn-client.medium.com/lite/static/js/5566.38d3cfb6.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/5566.38d3cfb6.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:36	63486/63486	---MCZ	200	added ('OK')	application/javascript	etag:W/%22285e9d718f6e570e00b30e966996ec1c%22	https://cdn-client.medium.com/lite/static/js/5573.159bf40f.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/5573.159bf40f.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:36	608868/608868	---MCZ	200	added ('OK')	application/javascript	etag:W/%2209219c94b5f03d59e2cdcbd6e78e1944%22	https://cdn-client.medium.com/lite/static/js/main.6fbef9de.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/main.6fbef9de.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:37	4855/4855	---MCZ	200	added ('OK')	application/javascript	etag:W/%225663a692639d363aef6cb0e96ba31980%22	https://cdn-client.medium.com/lite/static/js/instrumentation.8ebc52ed.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/instrumentation.8ebc52ed.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:37	1366/1366	---MCZ	200	added ('OK')	application/javascript	etag:W/%2229d14c6cc7b70828dcee68f3124e1995%22	https://cdn-client.medium.com/lite/static/js/reporting.de94a6c0.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/reporting.de94a6c0.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:37	23817/23817	---MCZ	200	added ('OK')	application/javascript	etag:W/%227741f0aa651938c2144d2a015cea95e3%22	https://cdn-client.medium.com/lite/static/js/1752.a348f767.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/1752.a348f767.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:37	10230/10230	---MCZ	200	added ('OK')	application/javascript	etag:W/%2232bb42846f830fcb2a325f1b6002c1ba%22	https://cdn-client.medium.com/lite/static/js/1491.c08ce3ca.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/1491.c08ce3ca.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:38	4959/4959	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f810d4312290614f99d716ee8a15737%22	https://cdn-client.medium.com/lite/static/js/4964.fb36722e.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/4964.fb36722e.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:38	123187/123187	---MCZ	200	added ('OK')	application/javascript	etag:W/%225daacb41c4e6b401be87ada016250ea8%22	https://cdn-client.medium.com/lite/static/js/8342.6aa0b45e.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/8342.6aa0b45e.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:38	89885/89885	---MCZ	200	added ('OK')	application/javascript	etag:W/%225597b6a74045f590f9112d3c443b423f%22	https://cdn-client.medium.com/lite/static/js/9692.16a2469e.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/9692.16a2469e.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:38	11910/11910	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c6b446aafdea84f430fa2b2e3d4a582%22	https://cdn-client.medium.com/lite/static/js/4586.040e42e9.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/4586.040e42e9.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:38	22862/22862	---MCZ	200	added ('OK')	application/javascript	etag:W/%229744ff2fc997636263b1fa15d00f6e10%22	https://cdn-client.medium.com/lite/static/js/5064.a37b1774.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/5064.a37b1774.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:39	24900/24900	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f9256aeda1962a8d7e82cbe4c4f03de%22	https://cdn-client.medium.com/lite/static/js/9046.d026a90e.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/9046.d026a90e.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:39	17380/17380	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d3a49cfbb264dbcc3c595d9e60141b25%22	https://cdn-client.medium.com/lite/static/js/2846.a0cdf4b3.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/2846.a0cdf4b3.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:39	63062/63062	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e9b5e457dad022d79bfce6f34b0693ee%22	https://cdn-client.medium.com/lite/static/js/7012.558e15f7.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/7012.558e15f7.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:39	14948/14948	---MCZ	200	added ('OK')	application/javascript	etag:W/%228a8cddd5c428ccc3f54033f12e7c1130%22	https://cdn-client.medium.com/lite/static/js/6230.9086a357.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/6230.9086a357.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:40	10770/10770	---MCZ	200	added ('OK')	application/javascript	etag:W/%2290770fce17fa8570f269d0c760594e2a%22	https://cdn-client.medium.com/lite/static/js/9972.e100cfe4.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/9972.e100cfe4.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:40	8865/8865	---MCZ	200	added ('OK')	application/javascript	etag:W/%2210cffaf2831ab1aae0c2906c611d41e8%22	https://cdn-client.medium.com/lite/static/js/5127.4e67bcc7.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/5127.4e67bcc7.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:40	24482/24482	---MCZ	200	added ('OK')	application/javascript	etag:W/%226014027d473755621358eea8aaec226d%22	https://cdn-client.medium.com/lite/static/js/8580.ffce89bc.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/8580.ffce89bc.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:40	14575/14575	---MCZ	200	added ('OK')	application/javascript	etag:W/%2232e29ac716d50bcb4bca3b87f506da60%22	https://cdn-client.medium.com/lite/static/js/8751.99a9f2d4.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/8751.99a9f2d4.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:40	31072/31072	---MCZ	200	added ('OK')	application/javascript	etag:W/%222756ed1256379a8d13ae07a961f9ecca%22	https://cdn-client.medium.com/lite/static/js/2955.c9a0298d.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/2955.c9a0298d.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:41	19812/19812	---MCZ	200	added ('OK')	application/javascript	etag:W/%2252503fc76ed2a283829e0d8063694843%22	https://cdn-client.medium.com/lite/static/js/7131.dffaa089.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/7131.dffaa089.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:41	11554/11554	---MCZ	200	added ('OK')	application/javascript	etag:W/%22baf2c56df00a56646c4183e7060a29eb%22	https://cdn-client.medium.com/lite/static/js/8127.2188a0ca.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/8127.2188a0ca.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:41	20485/20485	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ea6b25c55c434289a7b1e73d4805560%22	https://cdn-client.medium.com/lite/static/js/6371.c89d15e6.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/6371.c89d15e6.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:41	11685/11685	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e438db0da7d8cc8108c169e18c78e7f0%22	https://cdn-client.medium.com/lite/static/js/304.ef18577c.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/304.ef18577c.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:41	74215/74215	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f98f38c2058d1fcf184f5ed2a5306af4%22	https://cdn-client.medium.com/lite/static/js/796.08fa7ce7.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/796.08fa7ce7.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:42	18600/18600	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259fd4f08659defd36517df0684e22714%22	https://cdn-client.medium.com/lite/static/js/2514.2c8bf092.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/2514.2c8bf092.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
16:21:42	14176/14176	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b917e13e4108fadec316240ddd08c468%22	https://cdn-client.medium.com/lite/static/js/3874.65019e07.chunk.js	E:/Downliadssite/ElonMusk/cdn-client.medium.com/lite/static/js/3874.65019e07.chunk.js	(from https://policy.medium.com/medium-privacy-policy-f03bf92035c9)
